source,target,year,quarter,log_git_pushes,weight
DE,NL,2020,1,15.102695104802777,5.200147975269811
DE,EE,2020,1,15.102695104802777,1.9430616774958867
DE,ES,2020,1,15.102695104802777,4.927392687434412
DE,CA,2020,1,15.102695104802777,4.799861020557982
DE,AR,2020,1,15.102695104802777,2.398944597425435
DE,BY,2020,1,15.102695104802777,2.950967334453261
DE,IE,2020,1,15.102695104802777,3.080680471197971
DE,RU,2020,1,15.102695104802777,5.480660236135222
DE,ZA,2020,1,15.102695104802777,2.419903448446279
DE,MY,2020,1,15.102695104802777,2.3728894836781027
DE,LV,2020,1,15.102695104802777,2.049376391699395
DE,CL,2020,1,15.102695104802777,1.141632720403698
DE,LU,2020,1,15.102695104802777,2.224158871320183
DE,AT,2020,1,15.102695104802777,4.725299402082356
DE,PK,2020,1,15.102695104802777,0.8819244999943234
DE,TR,2020,1,15.102695104802777,3.071456731707387
DE,NG,2020,1,15.102695104802777,3.429751983859109
DE,TW,2020,1,15.102695104802777,1.933469277804447
DE,TH,2020,1,15.102695104802777,1.8050881111562402
DE,ID,2020,1,15.102695104802777,1.2942624873902497
DE,BA,2020,1,15.102695104802777,1.1883944863117373
DE,AU,2020,1,15.102695104802777,4.293641073097261
DE,CZ,2020,1,15.102695104802777,3.611353727773324
DE,VN,2020,1,15.102695104802777,2.125780927673488
DE,CH,2020,1,15.102695104802777,5.161364545893104
DE,EG,2020,1,15.102695104802777,1.5750716805542688
DE,CU,2020,1,15.102695104802777,2.153233632082178
DE,BG,2020,1,15.102695104802777,3.0837362413374487
DE,KR,2020,1,15.102695104802777,1.7163317505504492
DE,PT,2020,1,15.102695104802777,2.8626881284507
DE,NO,2020,1,15.102695104802777,3.850391889986508
DE,LT,2020,1,15.102695104802777,1.394128483730435
DE,MA,2020,1,15.102695104802777,1.0642460567882779
DE,PL,2020,1,15.102695104802777,4.295459255416319
DE,HU,2020,1,15.102695104802777,2.616931152629929
DE,JP,2020,1,15.102695104802777,3.6045801638304855
DE,HR,2020,1,15.102695104802777,2.3349102356128864
DE,BE,2020,1,15.102695104802777,3.661814092112607
DE,CO,2020,1,15.102695104802777,1.4735352613348458
DE,UA,2020,1,15.102695104802777,4.1563328966645
DE,FR,2020,1,15.102695104802777,5.502153149856616
DE,NZ,2020,1,15.102695104802777,2.3572397120109745
DE,SK,2020,1,15.102695104802777,1.7370732348572657
DE,PH,2020,1,15.102695104802777,1.0981476084639592
DE,IN,2020,1,15.102695104802777,4.97936770473706
DE,SI,2020,1,15.102695104802777,2.103669474066057
DE,HK,2020,1,15.102695104802777,2.245550061301501
DE,AM,2020,1,15.102695104802777,1.2758287857014117
DE,FI,2020,1,15.102695104802777,4.175203819847535
DE,RO,2020,1,15.102695104802777,3.1551162942917363
DE,US,2020,1,15.102695104802777,8.224212552110421
DE,MX,2020,1,15.102695104802777,1.4735352613348458
DE,IL,2020,1,15.102695104802777,3.871430534133216
DE,IS,2020,1,15.102695104802777,1.005057185397947
DE,RS,2020,1,15.102695104802777,0.9614365629220569
DE,KE,2020,1,15.102695104802777,2.1570946407396376
DE,SG,2020,1,15.102695104802777,2.533232133753282
DE,SE,2020,1,15.102695104802777,4.492656001975318
DE,DK,2020,1,15.102695104802777,3.510583122388683
DE,GR,2020,1,15.102695104802777,1.8738983175591146
DE,CN,2020,1,15.102695104802777,3.957168836476048
SI,US,2020,1,11.206278014631144,8.378814306215254
SI,CN,2020,1,11.206278014631144,4.505318137081567
SI,RU,2020,1,11.206278014631144,4.388453796942256
SI,DE,2020,1,11.206278014631144,6.597545241058375
SI,GB,2020,1,11.206278014631144,5.316248353297897
SI,MX,2020,1,11.206278014631144,4.661567453565747
SI,CZ,2020,1,11.206278014631144,5.433304908718914
SI,SE,2020,1,11.206278014631144,5.342056237253769
SI,NL,2020,1,11.206278014631144,4.90093094874672
SI,IT,2020,1,11.206278014631144,4.823771868200102
SI,TH,2020,1,11.206278014631144,6.096951424882161
NO,DE,2020,1,13.10647583614733,6.574973179678844
NO,FR,2020,1,13.10647583614733,6.308006361823539
NO,IN,2020,1,13.10647583614733,3.3657326667943153
NO,ES,2020,1,13.10647583614733,4.156677590630387
NO,NZ,2020,1,13.10647583614733,3.8543967187574535
NO,BE,2020,1,13.10647583614733,4.196256576911045
NO,PT,2020,1,13.10647583614733,3.5806230763518045
NO,IT,2020,1,13.10647583614733,4.996851645289739
NO,US,2020,1,13.10647583614733,7.997998189614869
NO,CH,2020,1,13.10647583614733,4.688401332033995
NO,BR,2020,1,13.10647583614733,3.249660495541561
NO,UA,2020,1,13.10647583614733,4.452863773088469
NO,DK,2020,1,13.10647583614733,3.9805480040843535
NO,PL,2020,1,13.10647583614733,5.262510127271984
NO,GB,2020,1,13.10647583614733,6.031818668797493
NO,CZ,2020,1,13.10647583614733,4.808614502543669
NO,LV,2020,1,13.10647583614733,4.187261014002467
NO,RO,2020,1,13.10647583614733,4.058879847354261
NO,SE,2020,1,13.10647583614733,5.820509575130286
NO,AT,2020,1,13.10647583614733,3.6238730601456215
NO,AU,2020,1,13.10647583614733,3.670393075780514
NO,CA,2020,1,13.10647583614733,4.626292945749715
NO,RU,2020,1,13.10647583614733,4.5987321461708435
NO,IL,2020,1,13.10647583614733,3.743418210795404
NO,NL,2020,1,13.10647583614733,5.163183671022159
NO,ID,2020,1,13.10647583614733,3.1943104004583964
NO,FI,2020,1,13.10647583614733,4.51335253456912
AU,FR,2020,1,13.928431124287767,5.181786899578113
AU,BE,2020,1,13.928431124287767,3.120965478524268
AU,SG,2020,1,13.928431124287767,3.3146723575433485
AU,PH,2020,1,13.928431124287767,3.4875151703827596
AU,PL,2020,1,13.928431124287767,3.9417424475315066
AU,IT,2020,1,13.928431124287767,3.534035186017652
AU,RU,2020,1,13.928431124287767,4.648790324538421
AU,VN,2020,1,13.928431124287767,2.3511625537318026
AU,DE,2020,1,13.928431124287767,5.594141163027748
AU,ES,2020,1,13.928431124287767,4.4749364050766385
AU,IL,2020,1,13.928431124287767,3.0079420901208733
AU,NL,2020,1,13.928431124287767,5.2007250357895485
AU,NZ,2020,1,13.928431124287767,5.411003998023913
AU,IE,2020,1,13.928431124287767,2.0959157570331755
AU,IN,2020,1,13.928431124287767,4.718114449824018
AU,CH,2020,1,13.928431124287767,4.407678464744859
AU,KR,2020,1,13.928431124287767,3.013623923588304
AU,ID,2020,1,13.928431124287767,3.1874105779324213
AU,JP,2020,1,13.928431124287767,4.384214892779744
AU,AR,2020,1,13.928431124287767,2.1970118739045446
AU,BG,2020,1,13.928431124287767,2.598194320220708
AU,GB,2020,1,13.928431124287767,6.165972471072436
AU,TW,2020,1,13.928431124287767,3.120965478524268
AU,CA,2020,1,13.928431124287767,4.923690894840248
AU,CN,2020,1,13.928431124287767,4.170914821393451
AU,MA,2020,1,13.928431124287767,1.7818848548846429
AU,FI,2020,1,13.928431124287767,3.0767450100449016
AU,BY,2020,1,13.928431124287767,2.7116762739777007
AU,LT,2020,1,13.928431124287767,2.896548852563261
AU,DK,2020,1,13.928431124287767,3.0552388048239383
AU,NO,2020,1,13.928431124287767,2.623619418586518
AU,TH,2020,1,13.928431124287767,2.9642670266182116
AU,NP,2020,1,13.928431124287767,2.0598107523910594
AU,MY,2020,1,13.928431124287767,3.3415612577596794
AU,US,2020,1,13.928431124287767,8.259529135377715
AU,CZ,2020,1,13.928431124287767,4.089312572354476
AU,BA,2020,1,13.928431124287767,2.102982924256268
AU,GR,2020,1,13.928431124287767,3.402905908408374
AU,SE,2020,1,13.928431124287767,3.532350265652733
AU,PT,2020,1,13.928431124287767,2.1775937880474427
AU,AT,2020,1,13.928431124287767,2.6484140771997344
AU,HK,2020,1,13.928431124287767,4.617380002554974
AU,KH,2020,1,13.928431124287767,3.7264070786651082
AU,BR,2020,1,13.928431124287767,3.199245035579424
AU,UA,2020,1,13.928431124287767,3.7538060528532227
AU,ZA,2020,1,13.928431124287767,3.3313047575924903
AU,KE,2020,1,13.928431124287767,1.7622763834962667
FR,IN,2020,1,14.893386663708721,4.410592077333432
FR,IE,2020,1,14.893386663708721,2.7696554978399615
FR,TR,2020,1,14.893386663708721,1.7585306632949673
FR,TN,2020,1,14.893386663708721,4.453582262264801
FR,IR,2020,1,14.893386663708721,3.2167803447007657
FR,EG,2020,1,14.893386663708721,1.4898638569566738
FR,CN,2020,1,14.893386663708721,3.565015387767002
FR,ID,2020,1,14.893386663708721,2.1587464155169878
FR,RS,2020,1,14.893386663708721,1.4829909776689116
FR,KR,2020,1,14.893386663708721,2.242829532727529
FR,CI,2020,1,14.893386663708721,1.3345709725506385
FR,MA,2020,1,14.893386663708721,2.5653804308301345
FR,BE,2020,1,14.893386663708721,4.235552909558819
FR,NO,2020,1,14.893386663708721,3.670977614020195
FR,NL,2020,1,14.893386663708721,4.6503556985868615
FR,HU,2020,1,14.893386663708721,2.894818640793967
FR,BG,2020,1,14.893386663708721,2.255650221156591
FR,UA,2020,1,14.893386663708721,3.561570078588089
FR,ZA,2020,1,14.893386663708721,3.741876376315087
FR,IL,2020,1,14.893386663708721,2.9391973279875168
FR,DK,2020,1,14.893386663708721,2.9278795030548554
FR,BY,2020,1,14.893386663708721,1.6936430410890924
FR,SE,2020,1,14.893386663708721,3.9956693187570567
FR,RU,2020,1,14.893386663708721,4.495478644063613
FR,MY,2020,1,14.893386663708721,1.9134290067084563
FR,GB,2020,1,14.893386663708721,6.191837503265502
FR,BR,2020,1,14.893386663708721,4.21061840315865
FR,DZ,2020,1,14.893386663708721,1.6537517120617902
FR,HR,2020,1,14.893386663708721,1.3890591578347085
FR,JP,2020,1,14.893386663708721,3.452271226347565
FR,RE,2020,1,14.893386663708721,1.6936430410890924
FR,AT,2020,1,14.893386663708721,3.6946699717452907
FR,PL,2020,1,14.893386663708721,3.998460277867079
FR,MX,2020,1,14.893386663708721,1.6936430410890924
FR,NG,2020,1,14.893386663708721,4.135747151642333
FR,NZ,2020,1,14.893386663708721,3.0429488328396426
FR,RO,2020,1,14.893386663708721,2.812532522196353
FR,DE,2020,1,14.893386663708721,6.4461249318772165
FR,ES,2020,1,14.893386663708721,5.064016388411236
FR,SK,2020,1,14.893386663708721,1.3582874991679548
FR,LT,2020,1,14.893386663708721,1.2937489780303832
FR,CH,2020,1,14.893386663708721,5.849115986924665
FR,SI,2020,1,14.893386663708721,2.0475207804067637
FR,HK,2020,1,14.893386663708721,2.951977054633916
FR,LU,2020,1,14.893386663708721,2.808876210993242
FR,AU,2020,1,14.893386663708721,4.142044096643922
FR,SG,2020,1,14.893386663708721,2.9551466293951947
FR,IS,2020,1,14.893386663708721,1.326538800853374
FR,IT,2020,1,14.893386663708721,4.30354850879581
FR,CA,2020,1,14.893386663708721,5.311782287957853
FR,AR,2020,1,14.893386663708721,3.089666457407102
FR,VN,2020,1,14.893386663708721,1.1976051174774813
FR,US,2020,1,14.893386663708721,8.129130677366092
FR,TW,2020,1,14.893386663708721,1.8095621433074132
FR,GR,2020,1,14.893386663708721,2.5175244096524994
FR,PE,2020,1,14.893386663708721,2.176138158228857
FR,CZ,2020,1,14.893386663708721,4.005680525840566
FR,PT,2020,1,14.893386663708721,2.7523640007299
FR,FI,2020,1,14.893386663708721,3.183340696495473
FR,TH,2020,1,14.893386663708721,2.4876714465028176
CH,JP,2020,1,13.51375390160755,4.739826420755335
CH,ZA,2020,1,13.51375390160755,2.539799936290443
CH,GB,2020,1,13.51375390160755,5.8495684848562455
CH,IL,2020,1,13.51375390160755,4.079162140098759
CH,FR,2020,1,13.51375390160755,6.322841068876533
CH,SG,2020,1,13.51375390160755,2.3267067208297343
CH,SE,2020,1,13.51375390160755,3.4760913348712674
CH,US,2020,1,13.51375390160755,8.165402445405732
CH,AT,2020,1,13.51375390160755,3.7452867454475935
CH,KR,2020,1,13.51375390160755,2.0137068403936635
CH,NZ,2020,1,13.51375390160755,2.732171828937899
CH,HK,2020,1,13.51375390160755,2.62217093372357
CH,IN,2020,1,13.51375390160755,3.9273561272307553
CH,HU,2020,1,13.51375390160755,3.0536512809729706
CH,RU,2020,1,13.51375390160755,4.536353818164511
CH,CN,2020,1,13.51375390160755,2.7729938234581537
CH,CY,2020,1,13.51375390160755,2.1787865907531123
CH,AR,2020,1,13.51375390160755,1.886261893825543
CH,PL,2020,1,13.51375390160755,3.3762162964901123
CH,TR,2020,1,13.51375390160755,2.320437107816139
CH,LU,2020,1,13.51375390160755,2.4610190584373286
CH,CZ,2020,1,13.51375390160755,3.960837245854206
CH,IT,2020,1,13.51375390160755,4.7045152350613675
CH,DK,2020,1,13.51375390160755,3.294165739278289
CH,GR,2020,1,13.51375390160755,3.0775330129763576
CH,VN,2020,1,13.51375390160755,2.7363298390865625
CH,BE,2020,1,13.51375390160755,2.693950616117701
CH,NO,2020,1,13.51375390160755,5.003868068898199
CH,NL,2020,1,13.51375390160755,4.96173810002844
CH,UY,2020,1,13.51375390160755,2.1787865907531123
CH,RO,2020,1,13.51375390160755,2.8610047007808674
CH,RE,2020,1,13.51375390160755,1.866653422437167
CH,ES,2020,1,13.51375390160755,4.329030959165139
CH,UA,2020,1,13.51375390160755,2.1035631695155246
CH,FI,2020,1,13.51375390160755,3.802613240639312
CH,SK,2020,1,13.51375390160755,2.5696528994401238
CH,BR,2020,1,13.51375390160755,2.7927964507543335
CH,PT,2020,1,13.51375390160755,2.0390246483779535
CH,DE,2020,1,13.51375390160755,6.716748027047753
CH,CO,2020,1,13.51375390160755,2.702571359161608
CH,AU,2020,1,13.51375390160755,3.9765665477627503
CH,RS,2020,1,13.51375390160755,3.145935739860758
CH,CA,2020,1,13.51375390160755,4.403801761628447
CN,GB,2020,1,15.532535345876926,4.526133283432581
CN,TH,2020,1,15.532535345876926,2.098855746481217
CN,KR,2020,1,15.532535345876926,4.012242703830971
CN,TR,2020,1,15.532535345876926,2.4122055656815755
CN,ES,2020,1,15.532535345876926,2.9908537857863275
CN,SE,2020,1,15.532535345876926,2.8388865129400127
CN,BR,2020,1,15.532535345876926,2.5638468339034084
CN,NL,2020,1,15.532535345876926,3.4211447776251953
CN,AT,2020,1,15.532535345876926,2.1758167876173453
CN,HK,2020,1,15.532535345876926,7.197111121158366
CN,NZ,2020,1,15.532535345876926,3.066599759944288
CN,IN,2020,1,15.532535345876926,3.835806979214277
CN,CH,2020,1,15.532535345876926,2.8615289896897727
CN,CZ,2020,1,15.532535345876926,2.3764874830794964
CN,JP,2020,1,15.532535345876926,6.260111013985945
CN,TW,2020,1,15.532535345876926,4.304048493466613
CN,DE,2020,1,15.532535345876926,5.0792713159233145
CN,CA,2020,1,15.532535345876926,4.246890079626665
CN,PL,2020,1,15.532535345876926,2.0908235747839528
CN,UA,2020,1,15.532535345876926,3.0071143066581083
CN,IL,2020,1,15.532535345876926,2.850271835165138
CN,US,2020,1,15.532535345876926,8.114173529611358
CN,NG,2020,1,15.532535345876926,3.1313282326447816
CN,RU,2020,1,15.532535345876926,4.090558373853046
CN,IT,2020,1,15.532535345876926,3.3775648969211702
CN,SG,2020,1,15.532535345876926,5.315489058796638
CN,FR,2020,1,15.532535345876926,5.50111922632537
CN,PH,2020,1,15.532535345876926,2.1758167876173453
CN,IE,2020,1,15.532535345876926,2.7042640127331556
CN,AU,2020,1,15.532535345876926,5.4011899773395005
BR,CZ,2020,1,14.744114371750092,4.8237952426961295
BR,PH,2020,1,14.744114371750092,3.754967515385547
BR,IE,2020,1,14.744114371750092,2.959715111888448
BR,RU,2020,1,14.744114371750092,4.281470951870768
BR,IT,2020,1,14.744114371750092,5.590164066967106
BR,PL,2020,1,14.744114371750092,4.187892604911202
BR,CL,2020,1,14.744114371750092,2.791296460263485
BR,CA,2020,1,14.744114371750092,5.229777013176934
BR,NL,2020,1,14.744114371750092,4.537662357231178
BR,NZ,2020,1,14.744114371750092,2.678677582155336
BR,GB,2020,1,14.744114371750092,5.631101328619067
BR,HU,2020,1,14.744114371750092,2.892506362194998
BR,ES,2020,1,14.744114371750092,5.039781458337126
BR,KR,2020,1,14.744114371750092,2.397596193734907
BR,UY,2020,1,14.744114371750092,3.166729281272774
BR,EE,2020,1,14.744114371750092,4.086266769245799
BR,FR,2020,1,14.744114371750092,5.366209668273005
BR,BE,2020,1,14.744114371750092,2.797196182390673
BR,NG,2020,1,14.744114371750092,4.079762681276622
BR,IN,2020,1,14.744114371750092,5.674409855709326
BR,PE,2020,1,14.744114371750092,2.505584831799003
BR,DE,2020,1,14.744114371750092,5.976229924624968
BR,TH,2020,1,14.744114371750092,3.186850684472195
BR,CH,2020,1,14.744114371750092,3.032035773468074
BR,MX,2020,1,14.744114371750092,3.4604903998009373
BR,US,2020,1,14.744114371750092,8.206949688207168
BR,RO,2020,1,14.744114371750092,2.343528972464631
BR,CN,2020,1,14.744114371750092,3.2411275713266336
BR,HT,2020,1,14.744114371750092,2.343528972464631
BR,AR,2020,1,14.744114371750092,4.474842344851307
BR,CO,2020,1,14.744114371750092,2.730301947560643
BR,HR,2020,1,14.744114371750092,2.397596193734907
BR,ZA,2020,1,14.744114371750092,4.176110436212941
BR,SE,2020,1,14.744114371750092,3.9511133162494088
BR,FI,2020,1,14.744114371750092,3.5775998079478466
BR,UA,2020,1,14.744114371750092,2.9941165386057804
BR,PT,2020,1,14.744114371750092,3.2854152515277497
BR,AU,2020,1,14.744114371750092,4.186427403183874
BR,JP,2020,1,14.744114371750092,3.88397401341178
BR,GR,2020,1,14.744114371750092,3.720520940922208
BR,HK,2020,1,14.744114371750092,2.6030401679497155
IE,UA,2020,1,12.788659704770575,5.1111380158172395
IE,RO,2020,1,12.788659704770575,4.278866139996261
IE,NL,2020,1,12.788659704770575,4.709649056088715
IE,IT,2020,1,12.788659704770575,5.101530255762066
IE,BR,2020,1,12.788659704770575,4.174725880743663
IE,DE,2020,1,12.788659704770575,6.043709831261413
IE,FR,2020,1,12.788659704770575,4.862778806781866
IE,US,2020,1,12.788659704770575,8.21749184187157
IE,GB,2020,1,12.788659704770575,6.358307681676097
IE,SE,2020,1,12.788659704770575,2.8204342507099467
IE,FI,2020,1,12.788659704770575,4.51293876184266
IE,RU,2020,1,12.788659704770575,5.257632827821638
IE,AT,2020,1,12.788659704770575,2.667595046480499
IE,JP,2020,1,12.788659704770575,3.8168888216247536
IE,LV,2020,1,12.788659704770575,2.851444487452507
IE,CZ,2020,1,12.788659704770575,4.182823090976283
IE,CH,2020,1,12.788659704770575,4.08327005199361
IE,ES,2020,1,12.788659704770575,4.545728584665651
IE,AU,2020,1,12.788659704770575,3.19660298932968
IE,BG,2020,1,12.788659704770575,4.647013485097229
IE,NG,2020,1,12.788659704770575,4.515833119869025
IE,IN,2020,1,12.788659704770575,4.853543235748784
IE,TH,2020,1,12.788659704770575,3.129538758749135
IE,CA,2020,1,12.788659704770575,3.9294904985391397
IE,IL,2020,1,12.788659704770575,4.280695966673337
IE,DK,2020,1,12.788659704770575,2.7211792926146057
IE,SG,2020,1,12.788659704770575,3.760072346581093
IE,PL,2020,1,12.788659704770575,4.541512134286717
IE,NO,2020,1,12.788659704770575,3.6252214024125617
IE,GR,2020,1,12.788659704770575,2.8282774281709724
AT,IT,2020,1,12.837533234333165,4.889897344071614
AT,CA,2020,1,12.837533234333165,4.750851349462853
AT,DK,2020,1,12.837533234333165,2.927741350350722
AT,PL,2020,1,12.837533234333165,4.063858034477286
AT,IE,2020,1,12.837533234333165,2.8202554353805818
AT,FR,2020,1,12.837533234333165,4.689326116456564
AT,TR,2020,1,12.837533234333165,2.8953760658486902
AT,NO,2020,1,12.837533234333165,2.7618446732241675
AT,NL,2020,1,12.837533234333165,5.5414575404759905
AT,DE,2020,1,12.837533234333165,7.480007827592619
AT,SE,2020,1,12.837533234333165,4.2379659927338516
AT,GB,2020,1,12.837533234333165,5.609983667497059
AT,RU,2020,1,12.837533234333165,4.199432328731609
AT,HU,2020,1,12.837533234333165,3.814294920129115
AT,BN,2020,1,12.837533234333165,2.952899909986877
AT,CN,2020,1,12.837533234333165,3.67058819946294
AT,JP,2020,1,12.837533234333165,3.6614557158996672
AT,RO,2020,1,12.837533234333165,3.4587442034026634
AT,FI,2020,1,12.837533234333165,3.2513928985428735
AT,BD,2020,1,12.837533234333165,2.983483333358957
AT,ES,2020,1,12.837533234333165,3.9983647291165987
AT,UY,2020,1,12.837533234333165,4.244815334579426
AT,US,2020,1,12.837533234333165,7.974079827694199
AT,AU,2020,1,12.837533234333165,3.624068183828047
AT,IN,2020,1,12.837533234333165,4.067939672796935
AT,CH,2020,1,12.837533234333165,5.2436135733402
AT,CZ,2020,1,12.837533234333165,3.9559949580775853
AT,RS,2020,1,12.837533234333165,2.6917771106074504
AT,SK,2020,1,12.837533234333165,2.607693993396909
AT,SI,2020,1,12.837533234333165,3.018990021815867
AT,PK,2020,1,12.837533234333165,3.4699175040007884
AT,BR,2020,1,12.837533234333165,3.3645569883429625
AT,IL,2020,1,12.837533234333165,3.7713928985849052
AT,BE,2020,1,12.837533234333165,3.862960092110396
GB,GR,2020,1,15.196914982809579,2.8292072668262533
GB,CA,2020,1,15.196914982809579,4.720527815399602
GB,MX,2020,1,15.196914982809579,1.2067235095588527
GB,ES,2020,1,15.196914982809579,4.513166112708383
GB,NG,2020,1,15.196914982809579,3.7173897889055345
GB,IE,2020,1,15.196914982809579,3.615577796146943
GB,MG,2020,1,15.196914982809579,1.2750427535363302
GB,AU,2020,1,15.196914982809579,4.277357091285961
GB,AT,2020,1,15.196914982809579,2.719739513335938
GB,RS,2020,1,15.196914982809579,2.2338144803866524
GB,BA,2020,1,15.196914982809579,0.987360681084549
GB,SG,2020,1,15.196914982809579,2.196977903030162
GB,AR,2020,1,15.196914982809579,2.1209919960522403
GB,IL,2020,1,15.196914982809579,4.343753655576018
GB,SE,2020,1,15.196914982809579,4.003635226938854
GB,KG,2020,1,15.196914982809579,3.1712188969175052
GB,RO,2020,1,15.196914982809579,3.105357499275949
GB,MT,2020,1,15.196914982809579,1.8820358224827638
GB,AE,2020,1,15.196914982809579,1.4237880147966804
GB,KE,2020,1,15.196914982809579,2.450790771086667
GB,MA,2020,1,15.196914982809579,1.4359093753290253
GB,NP,2020,1,15.196914982809579,1.2655640095817864
GB,AM,2020,1,15.196914982809579,1.4478855663757408
GB,US,2020,1,15.196914982809579,8.364297710782267
GB,HU,2020,1,15.196914982809579,2.5101302108729757
GB,RW,2020,1,15.196914982809579,1.2607907308291284
GB,CL,2020,1,15.196914982809579,0.6458442975766583
GB,RU,2020,1,15.196914982809579,4.353571559244948
GB,NZ,2020,1,15.196914982809579,3.366790339761793
GB,LU,2020,1,15.196914982809579,0.6720466699706824
GB,LK,2020,1,15.196914982809579,0.7626435653229091
GB,ZA,2020,1,15.196914982809579,3.272178809263949
GB,TR,2020,1,15.196914982809579,2.232004525141413
GB,PR,2020,1,15.196914982809579,1.5814169590002636
GB,NL,2020,1,15.196914982809579,4.987348487256126
GB,PK,2020,1,15.196914982809579,1.2463326476538987
GB,CY,2020,1,15.196914982809579,0.5818955729763848
GB,CZ,2020,1,15.196914982809579,3.5743204964803743
GB,EE,2020,1,15.196914982809579,2.1509044954148404
GB,BY,2020,1,15.196914982809579,1.455790745882854
GB,TH,2020,1,15.196914982809579,1.3521784824185574
GB,PH,2020,1,15.196914982809579,1.0659509556777707
GB,MK,2020,1,15.196914982809579,0.9088890656430539
GB,LV,2020,1,15.196914982809579,1.8400348985081334
GB,PL,2020,1,15.196914982809579,4.280631948013946
GB,CN,2020,1,15.196914982809579,3.3725975570109963
GB,MY,2020,1,15.196914982809579,1.6898976019943337
GB,EG,2020,1,15.196914982809579,0.5912853133262237
GB,BD,2020,1,15.196914982809579,1.2117613035888102
GB,ID,2020,1,15.196914982809579,2.228374757090834
GB,IS,2020,1,15.196914982809579,1.2117613035888102
GB,DE,2020,1,15.196914982809579,6.23910711725442
GB,JP,2020,1,15.196914982809579,3.3227355969015857
GB,BR,2020,1,15.196914982809579,3.6059952450659467
GB,KR,2020,1,15.196914982809579,1.6387682554717293
GB,TW,2020,1,15.196914982809579,2.0210150734778867
GB,CH,2020,1,15.196914982809579,4.13912864916157
GB,IT,2020,1,15.196914982809579,3.8529699427465807
GB,IR,2020,1,15.196914982809579,2.8547992146983674
GB,HR,2020,1,15.196914982809579,1.2750427535363302
GB,UA,2020,1,15.196914982809579,3.2376589376321663
GB,PT,2020,1,15.196914982809579,2.8577104249058256
GB,SK,2020,1,15.196914982809579,2.265845688520328
GB,BE,2020,1,15.196914982809579,3.2005301369577825
GB,CO,2020,1,15.196914982809579,0.8600989014736218
GB,FR,2020,1,15.196914982809579,5.313365880174935
GB,IN,2020,1,15.196914982809579,4.824849885922684
GB,DK,2020,1,15.196914982809579,3.6928919891672756
GB,NO,2020,1,15.196914982809579,3.7058385053490186
GB,BG,2020,1,15.196914982809579,3.4832134917700466
GB,LT,2020,1,15.196914982809579,1.5568111481980633
GB,HK,2020,1,15.196914982809579,2.750410044430173
GB,SI,2020,1,15.196914982809579,1.3389914781366037
GB,FI,2020,1,15.196914982809579,2.1209919960522403
SG,VN,2020,1,13.273345614442457,4.7307570861492865
SG,IT,2020,1,13.273345614442457,2.573658252818844
SG,US,2020,1,13.273345614442457,8.10648792906892
SG,DE,2020,1,13.273345614442457,5.254194756666102
SG,ID,2020,1,13.273345614442457,5.235216531724941
SG,GB,2020,1,13.273345614442457,5.213979006480875
SG,LK,2020,1,13.273345614442457,2.4906613332478766
SG,MY,2020,1,13.273345614442457,5.398507721667305
SG,CH,2020,1,13.273345614442457,4.830060399364639
SG,AR,2020,1,13.273345614442457,3.724006215886143
SG,PH,2020,1,13.273345614442457,3.2215488417906686
SG,TZ,2020,1,13.273345614442457,3.2444331356242566
SG,HK,2020,1,13.273345614442457,5.247501698519518
SG,NL,2020,1,13.273345614442457,3.573118181693701
SG,KE,2020,1,13.273345614442457,2.5824688825009994
SG,FR,2020,1,13.273345614442457,5.32613456527153
SG,UA,2020,1,13.273345614442457,3.789069809233205
SG,AT,2020,1,13.273345614442457,2.8020974917077646
SG,CN,2020,1,13.273345614442457,6.957342804424018
SG,TH,2020,1,13.273345614442457,3.375699521617927
SG,TW,2020,1,13.273345614442457,2.7589253198425556
SG,IL,2020,1,13.273345614442457,3.3992300190281215
SG,IN,2020,1,13.273345614442457,5.556923757607706
SG,AU,2020,1,13.273345614442457,4.22977706899051
SG,RU,2020,1,13.273345614442457,4.020056538008441
SG,ES,2020,1,13.273345614442457,3.2579164859615437
SG,JP,2020,1,13.273345614442457,4.9471223430505535
SG,SE,2020,1,13.273345614442457,3.07737905096109
SG,CA,2020,1,13.273345614442457,3.910055642794112
SE,CH,2020,1,13.629172546002277,4.230896675130706
SE,PL,2020,1,13.629172546002277,4.139490208806856
SE,IN,2020,1,13.629172546002277,4.2680090596078335
SE,DE,2020,1,13.629172546002277,6.498455635237009
SE,HU,2020,1,13.629172546002277,2.712373853166709
SE,TW,2020,1,13.629172546002277,2.631834990682697
SE,CA,2020,1,13.629172546002277,5.34845055464383
SE,ZA,2020,1,13.629172546002277,3.2088107394806005
SE,NL,2020,1,13.629172546002277,4.695016011490753
SE,UG,2020,1,13.629172546002277,2.2797577559925943
SE,JP,2020,1,13.629172546002277,3.164358976909767
SE,CZ,2020,1,13.629172546002277,2.3759016165454963
SE,GB,2020,1,13.629172546002277,6.134579173416205
SE,RU,2020,1,13.629172546002277,4.964292021978463
SE,ES,2020,1,13.629172546002277,4.9259976173020465
SE,GE,2020,1,13.629172546002277,2.242370223920974
SE,FI,2020,1,13.629172546002277,4.581424996696411
SE,BG,2020,1,13.629172546002277,2.7757956796042054
SE,EE,2020,1,13.629172546002277,2.935517404480919
SE,NO,2020,1,13.629172546002277,5.836677321210351
SE,FR,2020,1,13.629172546002277,5.247581241429509
SE,MT,2020,1,13.629172546002277,2.5156635589206555
